t,x,y,z,xh,yh,zh,fieldVal,fidLev
2.336999999999910074e+02,4.466702158130037681e+00,6.378144223926952350e+00,2.027778996533852407e+00,4.492874520751572121e+00,6.354118193330261732e+00,2.046577893503460199e+00,6.652284272010510868e+00,3.000000000000000000e+00
2.387999999999907175e+02,4.939622358531027047e+00,6.574879909187727911e+00,1.666002869262865227e+00,4.932241142311962534e+00,6.548642250896886452e+00,1.671623370140032483e+00,6.975264713325919352e+00,3.000000000000000000e+00
2.438999999999904276e+02,4.912272754115714513e+00,7.244642679122975437e+00,1.249080868723436932e+00,4.868502180761990594e+00,7.209114266427357087e+00,1.279921063724605235e+00,6.607796886728503516e+00,3.000000000000000000e+00
2.489999999999901377e+02,4.986440094083806507e+00,7.376030189100302614e+00,9.052782427703908175e-01,5.028896690402324232e+00,7.357759631982611737e+00,9.068808342721496052e-01,6.347110194045063380e+00,3.000000000000000000e+00
2.540999999999898478e+02,5.426590776989804965e+00,8.008215125598040274e+00,5.333343561830532487e-01,5.469795712389298181e+00,7.977256821947301901e+00,5.226021905106615906e-01,5.738358910886628195e+00,3.000000000000000000e+00
2.590999999999904162e+02,4.811456587532274121e+00,8.302715076134136396e+00,1.843892929105771794e-01,4.861255212174786955e+00,8.289931710387527630e+00,1.802057768118138781e-01,5.616550031482375971e+00,1.000000000000000000e+00
2.640999999999915531e+02,3.997052853763209068e+00,9.504835001358996394e+00,1.325086777754690692e-01,3.997543815120833344e+00,9.500848131025906085e+00,1.220741057425073495e-01,4.492167872603203271e+00,1.000000000000000000e+00
2.690999999999926899e+02,4.219851536633265177e+00,9.710395984295958627e+00,5.873473718936934596e-01,4.237456238192717883e+00,9.745984913681075668e+00,5.799304350441851774e-01,4.453563612261058680e+00,1.000000000000000000e+00
2.740999999999938268e+02,4.411880690181885001e+00,9.250649351639003370e+00,9.354211496281237270e-01,4.422868490604654923e+00,9.302697427948745101e+00,9.680465835750486914e-01,5.007908094911706520e+00,2.000000000000000000e+00
2.790999999999949637e+02,4.601283917354312081e+00,8.791673671398983814e+00,1.259907590437389979e+00,4.599107063363168102e+00,8.830295968358964132e+00,1.293806404878598659e+00,5.103859031763322562e+00,2.000000000000000000e+00
