t,x,y,z,xh,yh,zh,fieldVal,fidLev
4.541000000000347541e+02,6.824247268978385073e+00,4.720887195910788314e+00,3.506713831123062786e+00,5.673806780443233500e+00,4.574966928580706416e+00,3.486491479971132623e+00,1.026723102123246578e+00,3.000000000000000000e+00
4.591000000000358909e+02,6.779240762285584587e+00,4.877404236976416563e+00,3.026751366875481519e+00,5.663844764720799674e+00,4.410994804353207677e+00,3.050525585040490206e+00,8.058307395801265205e-01,3.000000000000000000e+00
4.641000000000370278e+02,6.766406382425573796e+00,4.929356656805470749e+00,2.517231007627486417e+00,5.648923552391346803e+00,4.491592645917082294e+00,2.559647991390207711e+00,1.053609089871690108e+00,3.000000000000000000e+00
4.691000000000381647e+02,6.782955609097726324e+00,5.166430304087093361e+00,2.046920544010886633e+00,5.657092876373959633e+00,4.675192138302189271e+00,2.012956590931388234e+00,9.396773448065307566e-01,3.000000000000000000e+00
4.741000000000393015e+02,6.980201894290502196e+00,6.090248166498003712e+00,1.704771532608395423e+00,5.846860038799373882e+00,5.526547470817025243e+00,1.723042738280722963e+00,1.054915042690070193e+00,3.000000000000000000e+00
4.791000000000404384e+02,6.846736478342093868e+00,6.812585181887426344e+00,1.277354332805282322e+00,5.595838156471113933e+00,6.342362499703422252e+00,1.312302388936103625e+00,1.136121919118542767e+00,3.000000000000000000e+00
4.841000000000415753e+02,6.826414099961385595e+00,7.374263595130759796e+00,8.636940553207601567e-01,5.505157946784628997e+00,6.920395081746160137e+00,8.815757672581249205e-01,1.088377221139702700e+00,3.000000000000000000e+00
4.891000000000427121e+02,6.802408059743894952e+00,7.846364311721301554e+00,5.703007310258114693e-01,5.698738978445358150e+00,7.442710529073906400e+00,5.488123254142186491e-01,1.116332219854443863e+00,3.000000000000000000e+00
4.941000000000438490e+02,6.730881894886938888e+00,7.921981879905561463e+00,1.777401650763857643e-01,6.824399086879339826e+00,8.029275435903093339e+00,1.689393538301199593e-01,1.061726295022571209e+00,1.000000000000000000e+00
4.991000000000449859e+02,6.783445852453361624e+00,8.903563556644485288e+00,2.036403957873243395e-03,6.793933613026495344e+00,8.893594961630622464e+00,1.094789882034371935e-02,9.241480597889112358e-01,1.000000000000000000e+00
5.041000000000461228e+02,6.556671923838932159e+00,8.609655100648083703e+00,4.055738812147647865e-01,6.692337517390461343e+00,8.552044526677807568e+00,4.110809803799593265e-01,1.055174926066712038e+00,1.000000000000000000e+00
5.091000000000472596e+02,6.702514158325344695e+00,8.610637491815559486e+00,7.766561509443602462e-01,6.746524267534137920e+00,8.665279671683713048e+00,7.645321250397435486e-01,1.161654350631167176e+00,1.000000000000000000e+00
5.141000000000483396e+02,6.616989137953634526e+00,8.595059254096312884e+00,1.231497877075516945e+00,6.435431232598206819e+00,8.665485909130145714e+00,1.239869021854995035e+00,1.216426892567429308e+00,2.000000000000000000e+00
5.191000000000494765e+02,6.473282154943463595e+00,8.493472352298031325e+00,1.733357587585279358e+00,6.069550463155641395e+00,8.445598175138382402e+00,1.748333568554062190e+00,9.393072582214551103e-01,2.000000000000000000e+00
5.241000000000506134e+02,6.316875256147315376e+00,8.632519204792993506e+00,2.144900271096283451e+00,5.984901075196891185e+00,8.746474727467193233e+00,2.168750831433554627e+00,1.039454447757142574e+00,2.000000000000000000e+00
5.291000000000517502e+02,6.524025868833576602e+00,8.365375435259952752e+00,2.680484853592330463e+00,5.837230642209828346e+00,8.535190891515773259e+00,2.684933431730656572e+00,1.075890515186232577e+00,2.000000000000000000e+00
5.341000000000528871e+02,6.457242588778915326e+00,8.306676146894146129e+00,3.179194353115067706e+00,5.725890951625927094e+00,8.168338201929245201e+00,3.176733306907309817e+00,1.003764060364060740e+00,2.000000000000000000e+00
5.391000000000540240e+02,6.737186768563153016e+00,8.364497321038232514e+00,3.664103100925496292e+00,6.128560385314229642e+00,8.180130530546161793e+00,3.658761668933775191e+00,1.007413776428019991e+00,2.000000000000000000e+00
5.441000000000551609e+02,6.995800795778803760e+00,8.242126757828986072e+00,4.176918440671254729e+00,6.382906404041552406e+00,8.279270480731527826e+00,4.165549068769376362e+00,9.583378074020768578e-01,2.000000000000000000e+00
5.491000000000562977e+02,6.749962814234411468e+00,8.015017104637754741e+00,4.648295670271616054e+00,5.919213106630376586e+00,7.921517841091142209e+00,4.670832784374566060e+00,9.521331732219232569e-01,2.000000000000000000e+00
5.541000000000574346e+02,6.900482347983265541e+00,8.148160898456362489e+00,5.200784408261045044e+00,6.247955840357069413e+00,7.778365165657237235e+00,5.179024434875437066e+00,1.108891563692335325e+00,2.000000000000000000e+00
5.591000000000585715e+02,6.822730429034346677e+00,8.275585554202065097e+00,5.676645581148724418e+00,6.347836303269083658e+00,8.007727894766759391e+00,5.680278493076826862e+00,1.010412950966372403e+00,2.000000000000000000e+00
5.641000000000597083e+02,6.695609676723704773e+00,8.463580451503091240e+00,6.241527305642986967e+00,6.487168904786925872e+00,8.418095102161808896e+00,6.247735294040909437e+00,1.080077397020472452e+00,2.000000000000000000e+00
5.691000000000608452e+02,6.714624498234377903e+00,8.262290314601356656e+00,6.692517794681516641e+00,6.395435041866976533e+00,8.304528632200273819e+00,6.704282589065717168e+00,1.178748148998766787e+00,2.000000000000000000e+00
5.741000000000619821e+02,6.677369882256778411e+00,8.100318110042403319e+00,6.357206488318997373e+00,6.357590962758051134e+00,8.136678523415401543e+00,6.390955081684243311e+00,1.214656322839716918e+00,2.000000000000000000e+00
5.791000000000631189e+02,6.990108491408833835e+00,7.958287388084412051e+00,6.005965155512317466e+00,6.560741811713985072e+00,8.013294431987828759e+00,6.007490935665490639e+00,1.095134964625791296e+00,3.000000000000000000e+00
5.841000000000642558e+02,7.093177827753872400e+00,7.950263334955794292e+00,5.561471773561403431e+00,6.585322121547955376e+00,7.909192685655000332e+00,5.581232708313807578e+00,1.032748315711272458e+00,3.000000000000000000e+00
5.891000000000653927e+02,7.120921272713832018e+00,7.340580992683690909e+00,5.250602873570507256e+00,6.825811204624799622e+00,7.504026483032185446e+00,5.242228029955066759e+00,1.062644851267453783e+00,3.000000000000000000e+00
5.941000000000665295e+02,7.096253343586850448e+00,7.001166623952509660e+00,4.821270566450650996e+00,6.880824082434777722e+00,7.231456737696940529e+00,4.845606699034997078e+00,1.145955392719239185e+00,3.000000000000000000e+00
5.991000000000676664e+02,7.027915375426475819e+00,6.877906248608649520e+00,4.472005381885529651e+00,6.899699212726911668e+00,6.982474109956489983e+00,4.462421930548890359e+00,1.279282643208770276e+00,3.000000000000000000e+00
6.041000000000688033e+02,7.008324594590625622e+00,6.987928907615631680e+00,4.105553683641423035e+00,6.945640240989975567e+00,7.046945945422035784e+00,4.097856073659474241e+00,1.163820030397009653e+00,3.000000000000000000e+00
6.091000000000699401e+02,6.872461829031339953e+00,6.782135863454813673e+00,3.664420811676784240e+00,6.668011741512946955e+00,6.891591258415062704e+00,3.689182973860365866e+00,1.199392570884879827e+00,3.000000000000000000e+00
6.141000000000710770e+02,6.968743935479134954e+00,6.512159175711901504e+00,3.311199075848775042e+00,6.791777779503469503e+00,6.560997097676621870e+00,3.353995983137723513e+00,1.120371787040532308e+00,3.000000000000000000e+00
6.191000000000722139e+02,7.137140209735577834e+00,6.132619440106434894e+00,2.962062990402077212e+00,6.914353340321120811e+00,5.895039391000734597e+00,2.934842482592432411e+00,9.822885676906097929e-01,3.000000000000000000e+00
6.241000000000733507e+02,7.265753359126254196e+00,5.893217843309074944e+00,2.574422088148238252e+00,7.143366766802705214e+00,5.685436909001357009e+00,2.541774437634186867e+00,1.458653986629230292e+00,3.000000000000000000e+00
6.291000000000744876e+02,7.515380371080348176e+00,5.520141034522347390e+00,2.181349293445837834e+00,7.262446844762872722e+00,5.052181703474687424e+00,2.179223846040812873e+00,1.048463048408623921e+00,3.000000000000000000e+00
6.341000000000756245e+02,7.618529022758059099e+00,5.445091220357374695e+00,1.874813232310089672e+00,7.285749557770158091e+00,4.777815337168994425e+00,1.875817727876522234e+00,1.215816636877681489e+00,3.000000000000000000e+00
6.391000000000767614e+02,7.839679594300070775e+00,5.301480495620019440e+00,1.494932740276292416e+00,7.585778494384381787e+00,4.469360947028818920e+00,1.495183437695839501e+00,1.149621180868660497e+00,3.000000000000000000e+00
6.441000000000778982e+02,7.761736973130205719e+00,5.067951799294733384e+00,1.070252752804480068e+00,7.400844482243047473e+00,4.286166850688783114e+00,1.073206383153171295e+00,1.166739919621052390e+00,3.000000000000000000e+00
